Time,PacketSize,Protocol,Sender,Receiver
1.45538,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.45643,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.45777,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.45916,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.46067,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.46245,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.46362,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.46482,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.46642,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.46836,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.4696,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.47087,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.47209,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.47356,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.47519,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.47643,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.47767,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.47923,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.48041,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.48173,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.48328,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.48439,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.48561,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.48721,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.48861,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49025,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49141,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49252,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49415,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49531,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49637,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49777,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.49888,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50014,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50119,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50243,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50394,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50531,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50644,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50758,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.50869,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.51051,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.51161,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.51314,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.51439,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.51572,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.51728,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.51882,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.52007,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.52132,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.52262,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.52385,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.52574,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.52686,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.52794,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.5294,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.53062,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.53178,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.53348,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.5348,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.53587,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.53774,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.53962,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.54077,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.54184,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.54343,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.54473,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.54636,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.54751,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.54893,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.55034,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.55169,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.55282,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.55422,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.55601,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.55743,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.55919,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.56061,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.56241,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.56378,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.565,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.56652,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.56784,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.56917,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.57035,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.57213,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.57338,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.57454,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.57605,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.57711,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.57867,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.58016,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.58125,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.58272,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.5839,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.585,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.58606,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.58733,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.58839,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.58966,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.59071,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.59209,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.59328,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.59501,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.5968,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.5987,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60011,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60171,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60295,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60441,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60552,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60699,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60834,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.60966,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.61118,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.61252,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6141,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.61525,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.61676,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.61806,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.61967,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.62128,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.62259,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.62426,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.62603,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6274,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.62908,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6304,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.63161,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.63284,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.63447,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.63576,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.63717,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.639,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.64014,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.64159,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.64317,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.64422,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6455,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.64691,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.64816,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.64965,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.65101,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.65226,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.65346,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.65484,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.65623,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.65732,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.65903,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.66054,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6616,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.66302,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6641,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.66567,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.66703,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.66814,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.66947,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.67098,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.67237,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6737,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6749,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.67626,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.67781,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.67904,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.68057,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.68243,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.6839,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.68495,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.68647,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.68828,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.68962,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.69106,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.69225,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.69378,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.69504,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.69645,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.69791,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.69929,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.70036,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.70162,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.70302,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.70476,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.70654,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.70793,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.70933,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.71043,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.71186,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.71303,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.71447,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.71605,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7175,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.71863,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.72041,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.72166,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.72288,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7243,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.72535,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.72697,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.72828,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.72956,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.73103,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.73272,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.73417,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.73529,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.73668,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.73831,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74001,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7414,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74248,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74371,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74495,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74622,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74737,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74853,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.74986,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.75104,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.75218,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.75329,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.75478,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.75657,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.75779,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.75946,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.76122,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.76235,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.76362,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.76525,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.76632,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.76791,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7695,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.77092,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.77244,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.77357,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.77464,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.77581,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7775,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.77928,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7807,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.78184,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.78292,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.78402,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7854,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.78712,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.78847,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.79003,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.79124,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.79305,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.79446,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.79574,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.7972,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.79844,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.79958,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.80083,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.80199,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.80366,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.80511,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.80621,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.80747,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.80914,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.81059,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.81233,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.81369,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.81484,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.81625,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.81734,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.81889,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.82009,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.8216,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.82304,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.82452,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.82585,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.82709,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.82889,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.83038,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.8316,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.83277,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.83383,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.83539,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.83714,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.83829,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.83941,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84046,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84153,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84294,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84437,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84547,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84669,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84809,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.84921,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.85063,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.85234,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.8541,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.85592,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.85731,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.85861,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.86014,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.8612,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.86293,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.86434,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.86541,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.86662,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.86838,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.86973,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.87088,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.87226,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.874,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.87575,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.87685,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.87846,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88019,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88156,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88262,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88388,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88495,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88606,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88808,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.88946,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.89115,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.89285,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.89436,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.89592,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.89701,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.89849,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.89964,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.90076,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.90213,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.90401,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.90546,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.90652,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.90779,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.90885,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.91075,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
1.91238,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
